time_s,normalized_intensity
0.0,0.0
0.05,0.09165241598401555
0.1,0.1725353892043042
0.15000000000000002,0.24391436254304175
0.2,0.30690608542414594
0.25,0.3624960857551876
0.30000000000000004,0.4115540888620086
0.35000000000000003,0.45484762465076345
0.4,0.493054035886275
0.45,0.5267710754604872
0.5,0.5565262584490517
0.55,0.5827851152722978
0.6000000000000001,0.6059584750842247
0.65,0.6264088933407287
0.7000000000000001,0.6444563241086528
0.75,0.6603831258609558
0.8,0.6744384790754421
0.8500000000000001,0.6868422847519586
0.9,0.6977886048417459
0.9500000000000001,0.7074486984156825
1.0,0.7159737010733589
1.05,0.7234969895132839
1.1,0.7301362682587681
1.1500000000000001,0.7359954111870537
1.2000000000000002,0.7411660866730662
1.25,0.7457291917737422
1.3,0.7497561178912568
1.35,0.7533098677169006
1.4000000000000001,0.7564460409305916
1.4500000000000002,0.7592137040776428
1.5,0.7616561582323129
1.55,0.7638116164585143
1.6,0.7657138016667874
1.6500000000000001,0.7673924742212306
1.7000000000000002,0.7688738975509807
1.75,0.7701812490509015
1.8,0.7713349827001711
1.85,0.772353149072059
1.9000000000000001,0.773251677741566
1.9500000000000002,0.7740446265092892
2.0,0.7747444013407133
2.0500000000000003,0.7753619504619518
2.1,0.7759069356486386
2.15,0.776387883387844
2.2,0.7768123182779981
2.25,0.7771868807539077
2.3000000000000003,0.7775174309787225
2.35,0.7778091405282701
2.4000000000000004,0.7780665733022003
2.45,0.7782937569278174
2.5,0.7784942457737424
2.5500000000000003,0.778671176559274
2.6,0.7788273174294775
2.6500000000000004,0.778965111263799
2.7,0.7790867138957829
2.75,0.7791940278418549
2.8000000000000003,0.7792887320668676
2.85,0.7793723082521028
2.9000000000000004,0.7794460639767028
2.95,0.7795111531752102
3.0,0.7795685941912848
3.0500000000000003,0.7796192857100518
3.1,0.779664020818351
3.1500000000000004,0.7797034994128619
3.2,0.779738339150236
3.25,0.7797690851105556
3.3000000000000003,0.7797962183253048
3.35,0.7798201633032779
3.4000000000000004,0.7798412946721718
3.45,0.7798599430397678
3.5,0.7798764001664097
3.5500000000000003,0.7798909235296966
3.6,0.7799037403528124
3.6500000000000004,0.7799150511595131
3.7,0.7799250329113921
3.75,0.7799338417765078
3.8000000000000003,0.7799416155726877
3.85,0.7799484759237376
3.9000000000000004,0.77995453016229
3.95,0.7799598730090599
4.0,0.7799645880547853
4.05,0.7799687490680335
4.1000000000000005,0.7799724211493367
4.15,0.7799756617497128
4.2,0.7799785215695072
4.25,0.7799810453516177
4.3,0.7799832725815131
4.3500000000000005,0.7799852381049971
4.4,0.7799869726733836
4.45,0.7799885034246121
4.5,0.7799898543078299
4.55,0.7799910464580853
4.6000000000000005,0.7799920985269931
4.65,0.7799930269745455
4.7,0.7799938463266348
4.75,0.7799945694023157
4.800000000000001,0.7799952075143645
4.8500000000000005,0.7799957706462709
4.9,0.7799962676084342
4.95,0.7799967061760039
5.0,0.7799970932105258
5.050000000000001,0.7799974347672926
5.1000000000000005,0.7799977361900813
5.15,0.7799980021947587
5.2,0.7799982369430626
5.25,0.7799984441077137
5.300000000000001,0.7799986269298765
5.3500000000000005,0.779998788269869
5.4,0.7799989306519126
5.45,0.7799990563036251
5.5,0.7799991671908723
5.550000000000001,0.7799992650485242
5.6000000000000005,0.7799993514075991
5.65,0.7799994276192153
5.7,0.7799994948757303
5.75,0.7799995542293966
5.800000000000001,0.7799996066088233
5.8500000000000005,0.779999652833505
5.9,0.7799996936266435
5.95,0.7799997296264618
6.0,0.7799997613961901
6.050000000000001,0.7799997894328768
6.1000000000000005,0.779999814175166
6.15,0.7799998360101595
6.2,0.7799998552794737
6.25,0.7799998722845839
6.300000000000001,0.7799998872915408
6.3500000000000005,0.7799999005351338
6.4,0.7799999122225637
6.45,0.7799999225366844
6.5,0.7799999316388639
6.550000000000001,0.7799999396715092
6.6000000000000005,0.7799999467602937
6.65,0.7799999530161241
6.7,0.779999958536875
6.75,0.7799999634089206
6.800000000000001,0.7799999677084859
6.8500000000000005,0.7799999715028387
6.9,0.7799999748513434
6.95,0.7799999778063885
7.0,0.7799999804142066
7.050000000000001,0.779999982715598
7.1000000000000005,0.7799999847465688
7.15,0.7799999865388942
7.2,0.7799999881206159
7.25,0.7799999895164803
7.300000000000001,0.7799999907483263
7.3500000000000005,0.7799999918354266
7.4,0.7799999927947893
7.45,0.7799999936414238
7.5,0.7799999943885763
7.550000000000001,0.7799999950479359
7.6000000000000005,0.7799999956298188
7.65,0.7799999961433286
7.7,0.7799999965964994
7.75,0.7799999969964213
7.800000000000001,0.7799999973493511
7.8500000000000005,0.7799999976608105
7.9,0.7799999979356727
7.95,0.7799999981782374
8.0,0.7799999983923003
